width	300	height	900
13	17	6	504.914
17	6	6	227.688
9	2	0	50.2891
17	5	6	252.902
11	12	0	12.4102
11	13	3	12.0625
13	17	1	123.938
15	9	0	5.14063
1	0	3	17.8828
1	0	1	9.50781
14	6	5	57.4922
16	9	7	59.2266
2	2	4	1.09766
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	6	7	35.5313
14	9	6	363.832
16	3	6	1134.7
10	7	0	86.5078
14	9	0	25.918
1	14	6	274.047
14	1	6	260.457
17	5	0	34.3789
0	6	0	38.2539
15	16	1	55.4141
17	12	1	72.2891
0	6	0	34.9414
17	10	3	100.762
0	6	1	73.1016
14	8	6	177.27
0	6	4	209.113
2	2	1	70.2734
15	14	1	55.7344
17	13	1	67.5234
17	10	5	130.992
17	10	6	157.461
0	7	1	54.5234
14	9	2	87.9961
17	5	7	324.758
17	10	4	92.0078
17	10	5	141.523
17	12	5	256.734
15	14	5	249.211
17	5	5	372.203
0	6	5	537.391
17	12	3	355.988
13	17	5	569.008
11	13	1	74.9922
0	7	7	931.906
15	9	6	982.297
17	12	5	1072
17	13	0	166.504
16	14	2	345.895
13	8	7	597.969
0	7	5	400.008
0	6	0	57.6914
14	6	1	163.07
2	2	0	105.191
0	0	0	105.063
14	8	7	683.461
0	7	2	238.098
2	2	6	685.27
15	14	2	307.219
17	12	6	742.887
0	7	0	110.371
0	6	3	406.129
15	13	6	531.367
17	6	5	664.508
12	17	0	83.6055
14	9	7	25.9453
14	6	6	30.6211
2	2	5	84.6406
1	0	0	13.6758
0	6	7	158.711
15	14	3	323.25
0	6	0	75.3164
0	7	1	110.758
17	6	0	7.70313
2	2	1	8.50781
2	2	6	34.2383
1	0	6	86.1445
2	2	4	3.66797
1	0	0	0.0742188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	1.28906
14	9	6	58.3867
14	9	6	546.137
0	7	7	1449.01
16	14	1	409.938
14	9	0	82.918
14	9	0	45.9805
14	9	4	38.6914
0	7	0	43.1211
0	6	0	29.7539
17	13	0	30.5664
17	13	6	230.129
17	12	2	88.543
17	13	4	170.191
15	15	6	256.938
0	6	2	95.5742
14	6	6	59.4883
16	15	3	135.891
16	14	6	242.078
16	14	5	328.281
0	7	3	165.148
15	13	6	212.453
14	8	0	15.6211
14	9	1	40.5078
17	6	4	226.188
15	13	6	191.008
0	7	1	53.1016
15	15	2	117.02
14	9	6	235.574
8	3	5	131.148
14	9	0	112.543
17	5	0	96.3164
1	14	4	502.344
1	14	1	229.094
15	9	3	478.199
14	9	6	869.301
9	6	6	871.484
17	10	3	472.586
0	6	0	100.504
13	17	6	448.25
17	13	2	272.309
14	8	3	326.863
16	9	6	593.352
17	4	7	790.977
15	14	6	603.133
16	15	0	78.5469
0	6	0	91.6914
17	12	0	95.3242
17	10	6	684.352
0	7	4	447.426
15	13	5	431.992
10	7	7	121.383
17	6	3	98.8125
1	14	1	38.3125
1	0	7	126.18
2	2	0	13.9414
1	0	1	29.5859
16	9	1	8.92188
17	10	0	6.89844
15	9	2	93.5117
17	10	3	177.332
0	7	4	79.7383
14	6	0	1.19141
2	2	3	22.6992
14	6	2	37.4727
14	6	0	12.6914
2	2	2	0.0664063
1	0	3	0.203125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	1.61719
0	6	7	27.3516
11	12	0	41.9023
12	17	3	256.293
15	14	6	1331.95
12	9	1	245.492
14	9	0	140.605
14	9	0	96.168
13	8	0	27.3164
0	6	5	312.758
1	14	6	249.742
17	12	5	148.406
15	14	1	44.5
15	14	6	235.586
15	14	1	44.875
17	13	6	206.191
14	6	0	13.2461
16	9	0	16.8359
14	6	6	37.4805
2	2	0	26.0039
17	4	6	181.285
17	5	6	178.543
0	6	0	59.6914
0	7	6	988.777
14	2	7	787.039
12	3	1	7.01563
16	15	1	50.6875
17	13	0	24.6914
0	6	1	78.2734
0	6	1	91.1484
0	11	4	297.727
17	5	3	243.988
17	12	0	69.8867
14	9	2	108.555
15	14	6	649.555
15	13	0	64.1016
17	12	0	149.699
17	13	7	1098.66
17	6	7	451.203
16	9	1	92.4375
15	15	4	458.523
2	2	6	699.434
17	13	6	577.582
14	6	3	285.113
14	8	6	441.395
2	2	6	505.121
13	17	0	72.3125
16	14	6	513.344
15	15	6	464.023
0	7	1	110.336
1	14	1	44.2969
17	14	6	134.02
2	2	0	16.1289
1	0	6	103.293
1	0	3	72.8984
1	0	0	19.6133
2	2	4	56.082
0	0	1	20.9531
16	9	6	1.49219
15	9	6	19.6406
15	9	7	36.7031
14	6	6	92.918
2	2	1	10.7891
1	0	1	14.1797
1	0	6	91.707
2	2	2	4.96094
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0.875
2	2	1	0.0703125
17	5	2	46.0547
17	13	1	82.3516
14	9	2	125.145
14	9	6	1016.8
17	13	0	218.941
14	6	7	1573.93
14	9	0	123.168
1	14	6	557.07
0	12	5	267.82
15	14	6	166.719
15	9	2	43.1289
15	9	7	210.289
15	14	0	33.4609
14	8	0	10.2461
15	15	0	40.9531
16	15	0	35.5469
0	6	3	129.879
17	13	3	104.789
14	6	7	95.25
15	9	5	111.422
17	10	0	35.0859
15	13	4	402.797
14	15	7	721.492
14	1	4	133.652
16	15	6	167.82
17	10	2	80.9102
1	14	1	47.0781
0	6	7	179.758
14	6	0	11.2461
17	4	0	35.7695
15	14	6	173.523
0	7	7	179.438
0	6	4	192.949
9	2	3	148.387
0	6	7	1360.3
17	6	7	1058.4
0	7	5	515.773
0	6	6	497.285
2	2	5	600.453
2	2	0	99.3164
15	14	0	75.3984
12	4	5	460.359
0	6	6	556.785
17	10	6	487.836
17	13	2	217.664
16	15	3	243.285
0	6	0	61.4414
0	7	2	64.9531
1	0	0	17.2383
2	2	0	17.8164
1	0	6	123.809
1	0	3	57.4219
0	0	1	27.8594
2	2	0	11.0039
1	0	3	42.3242
1	0	6	60.5898
1	0	1	15.9141
2	2	1	13.2734
2	2	4	28.0352
1	0	2	15.5508
1	0	6	33.1758
14	6	2	29.3789
17	13	0	4.56641
2	2	4	1.23047
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	9	2	43.9336
16	14	5	242.195
17	13	0	38.1289
12	3	0	1.61719
8	3	3	220.867
17	13	5	1253.55
17	12	0	204.512
17	6	4	705.914
12	17	1	88.0234
15	14	0	24.8359
14	8	4	30.832
17	13	5	154.555
15	14	4	125.258
17	13	1	59.7266
17	13	3	143.152
17	13	7	318.445
13	5	3	109.898
2	2	0	29.5039
15	14	7	170.445
15	14	1	35.1875
17	10	6	202.547
0	7	1	71.6172
17	6	3	76.2617
1	14	1	54.2188
17	13	3	108.559
17	13	6	150.02
2	2	0	24.3789
17	13	4	132.371
15	14	1	75.875
17	13	6	255.855
17	10	3	104.637
17	12	6	187.754
2	2	0	27.5039
10	7	1	54.3125
15	13	0	135.414
16	12	3	335.688
0	7	5	433.023
17	13	6	622.871
1	0	6	700.379
17	12	2	270.605
17	4	1	185.43
13	8	1	292.336
17	6	4	747.898
14	9	0	110.918
6	4	7	457.32
16	13	7	827.578
16	14	0	60.7813
17	10	7	163.602
1	0	1	37.6797
14	6	0	1.62891
1	0	3	54.332
2	2	0	14.7539
2	2	5	77.75
2	2	6	81.0039
14	6	4	35.9023
2	2	5	63.9453
2	2	0	8.87891
2	2	6	43.4883
14	6	1	27.0234
1	0	4	28.3164
2	2	6	57.1367
16	14	6	30.125
2	2	2	2.86719
1	0	2	0.695313
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	0.289063
17	5	2	6.73828
17	12	5	406.68
16	9	0	23.3359
12	3	4	3.83594
11	12	0	80.1602
17	13	1	387.102
16	14	5	1217.51
17	6	0	146.234
14	9	0	40.793
1	14	6	242.609
17	12	1	61.7891
17	10	4	126.102
16	15	6	212.898
17	13	3	123.18
15	14	7	177.734
15	14	4	125.43
17	10	2	106.07
16	9	1	60.375
0	6	3	126.809
15	9	6	89.0156
15	14	3	90.8359
1	0	0	27.3633
17	4	0	27.207
1	0	0	28.8633
16	14	6	184.047
16	15	6	294.57
14	6	1	39.6797
17	10	0	34.0859
15	14	1	60.9063
17	10	4	144.211
15	16	5	217.32
16	15	0	30.5469
11	12	7	157.203
6	4	1	65.1406
0	7	5	386.117
15	9	5	471.719
17	6	7	501.945
0	6	3	403.34
14	6	6	527.262
17	4	6	662.316
6	4	5	352.508
0	7	1	374.43
15	14	3	854.031
17	12	3	897.563
17	6	0	147.359
17	6	7	348.984
0	7	5	116.242
14	6	0	3.12891
17	14	0	11.9258
17	12	4	91.3086
15	14	2	31
2	2	2	41.5117
2	2	1	29.2891
1	0	5	107.414
1	0	6	101.355
1	0	6	74.8555
2	2	0	8.81641
14	6	0	10.3789
0	0	0	6.4375
17	14	5	81.4141
16	9	7	67.4922
1	0	2	0.710938
2	2	0	0.0664063
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0.03125
2	2	1	0.820313
14	9	6	80.8711
0	7	5	329.023
0	6	3	130.551
12	3	0	9.11719
8	3	3	212.551
17	13	5	1276.84
1	0	1	447.32
14	9	0	138.98
12	3	6	29.9063
14	6	2	28.9531
14	6	7	65.0234
1	0	1	54.6641
2	2	1	54.9297
14	8	7	56.9688
14	8	1	41.2734
15	15	4	225.711
16	9	0	32.2734
17	5	6	315.035
17	12	3	210.375
0	6	6	353.059
1	14	6	217.344
0	7	4	111.777
17	13	3	119.871
17	13	2	87.0391
16	3	1	59.5156
17	10	4	148.055
17	10	3	90.8086
17	13	5	154.367
17	13	3	142.047
15	14	7	130.508
2	2	7	192.813
14	9	6	549.785
9	2	6	36.2813
16	3	7	831.359
11	13	2	12.832
1	14	1	136.016
17	13	6	627.293
17	4	6	639.285
0	7	1	173.805
0	11	1	151.344
12	17	5	552.094
8	3	5	455.047
15	9	3	733.797
12	10	0	84.25
16	11	2	354.203
17	5	0	58.3164
0	12	5	138.828
0	6	3	73.7813
0	6	6	157.84
0	6	3	101.988
17	12	4	55.7227
14	8	6	44.0898
2	2	4	100.699
17	13	0	12.0664
17	4	3	27.7227
2	2	1	19.3828
2	2	4	36.1289
14	6	2	28.8789
17	13	0	5.75391
1	0	0	0.0742188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	0.855469
1	0	0	0.199219
17	10	6	18.3203
14	9	6	108.785
17	5	0	57.4414
15	9	1	44.1875
4	1	7	277.242
8	3	5	277.43
14	6	5	1201.59
16	14	7	1701.86
14	9	0	126.605
16	12	0	33.0625
2	2	4	143.293
15	14	7	148.797
14	8	5	31.2578
15	9	5	102.148
16	9	0	39.7109
17	13	4	237.918
15	9	3	164.613
0	6	3	247.477
17	13	6	263.559
13	17	5	194.641
0	7	4	235.168
17	12	1	123.805
0	7	3	189.23
0	7	3	155.375
0	7	3	176.625
15	15	6	333.297
17	10	0	32.7734
17	13	4	134.715
17	12	5	165.852
14	8	6	4.75391
1	14	7	173.852
0	11	0	91.4766
6	4	6	387.297
17	12	7	787.07
9	6	1	75.1563
17	13	2	212
14	8	3	265.469
15	14	7	551.766
14	8	0	52.3711
17	4	6	441.785
15	7	6	371.383
10	7	1	123.359
17	5	6	1043.16
16	14	1	352.109
14	9	3	318.063
0	6	6	564.816
16	14	4	300.484
14	9	5	190.203
14	9	3	1.39844
15	14	6	92.8984
16	9	7	63.7813
2	2	1	38.1484
14	6	0	3.44141
1	0	6	94.2617
2	2	2	24.2891
0	0	0	7.875
2	2	0	9.62891
14	6	0	7.31641
2	2	4	2.57422
1	0	1	1.07031
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	7	1.0625
15	9	2	30.8828
17	6	2	142.699
13	17	7	523.156
13	8	0	9.56641
4	1	7	285.617
12	17	5	552.68
15	14	6	1300.05
17	14	0	221.301
14	9	0	136.918
1	14	6	262.703
17	4	0	23.6445
14	6	1	13.8672
15	14	1	50.7813
16	9	6	120.883
0	6	0	43.4414
4	2	6	210.727
1	4	4	293.094
17	4	3	226.828
0	6	0	59.3164
1	14	6	423.797
15	15	7	404.656
15	14	4	220.477
0	7	6	226.082
13	17	7	233.258
0	6	1	74.4453
0	7	1	67.1953
17	12	3	171.539
16	3	0	38.7344
17	4	3	80.5938
14	9	1	26.5391
14	9	1	218.102
17	6	0	66.2969
16	14	3	340.199
15	14	0	74.2109
14	6	1	125.43
1	0	0	82.7383
14	6	1	125.492
14	8	7	441.797
13	17	0	26.1875
17	10	7	108.75
15	2	6	341.922
14	9	6	632.566
17	13	0	195.004
13	17	6	807.672
13	8	3	294.004
17	10	0	72.5859
14	15	6	364.895
0	6	2	105.102
17	13	1	53.5391
2	2	5	113.359
17	4	6	104.035
14	6	6	57.3242
2	2	2	19.5273
0	0	4	37.8984
2	2	0	7.94141
16	14	0	7.28125
16	15	0	0.796875
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0.226563
0	0	1	0.484375
0	6	1	16.7266
11	12	0	1.91016
16	14	6	638.375
13	8	4	55.4023
14	1	2	110.492
12	3	0	3.80469
14	9	2	362.902
16	14	3	881.484
12	17	7	890.477
14	9	0	29.2305
17	5	1	82.1641
15	14	3	80.5742
2	2	3	102.34
11	0	1	65.5859
6	4	6	630.945
17	4	6	433.707
17	6	4	222.008
17	6	1	67.8594
15	14	0	61.6484
17	12	1	120.383
15	14	3	181.219
15	9	6	282.477
17	10	7	352.742
15	14	0	39.9609
11	4	0	16.7773
17	13	1	52.1641
14	6	0	17.8711
17	10	1	47.1719
14	9	1	150.367
13	13	6	648.832
1	14	5	476.602
16	14	2	270.355
15	14	0	77.9609
2	2	6	643.777
14	8	3	267.57
17	13	0	77.9414
0	6	6	496.543
1	14	3	122.352
0	6	6	175.832
17	4	0	20.082
11	0	6	360.629
14	9	7	947.156
14	9	5	376.563
3	9	1	221.891
15	13	5	300.453
16	14	3	165.441
16	14	6	213.445
15	14	4	154.469
17	10	0	17.8359
2	2	5	56.6016
2	2	4	26.043
0	0	0	6.25
2	2	0	8.37891
1	0	0	15.5508
16	15	0	3.04688
1	0	5	3.5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	6	3.81641
15	13	0	0.351563
14	2	2	146.711
13	17	1	132.703
17	10	0	31.4609
15	14	0	19.5234
4	1	7	320.484
12	3	0	57.8203
8	3	3	351.477
14	9	0	158.855
17	6	1	190.953
15	9	0	22.2969
16	12	1	121.906
15	13	0	38.4766
6	4	6	333.148
15	13	3	224.68
15	9	6	559.734
14	15	5	768.883
14	9	0	125.293
9	2	7	187.844
13	17	7	510.438
0	6	3	241.051
17	13	2	166.395
17	10	4	208.672
17	13	6	322.762
15	14	4	208.328
11	4	5	87.6406
17	12	1	87.3359
17	6	2	340.328
17	5	7	1036.61
16	3	4	560.445
15	15	0	111.453
15	14	7	672.883
15	15	0	80.5781
16	14	3	221.332
0	6	6	477.66
16	12	6	162.82
13	8	5	889.109
15	10	4	749.27
12	17	7	749.633
9	2	2	106.512
13	8	6	590.91
0	7	3	558.859
11	9	0	52.25
16	13	6	393.188
13	6	0	14.0938
15	13	3	131.152
0	6	3	249.426
0	6	5	170.711
2	2	2	19.4648
2	2	1	12.1641
2	2	0	7.69141
1	0	0	16.6758
17	10	7	33.2031
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	0.117188
17	14	1	0.0390625
15	13	0	0.523438
14	2	2	130.074
15	10	0	28.207
16	14	6	255.211
17	13	7	250.852
14	15	5	326.734
16	12	6	499.43
13	13	5	780.867
13	8	0	176.816
14	9	0	78.9805
16	12	6	447.531
3	14	0	19.0078
3	3	3	11.9102
12	17	3	233.648
13	13	7	646.203
11	0	0	83.4727
7	4	5	345.961
6	4	5	470.273
16	4	6	977.773
14	9	0	99.3555
17	6	1	167.109
14	9	0	48.043
17	5	4	279.262
0	7	3	191.594
0	7	6	361.699
17	5	5	316.383
0	7	0	126.559
17	5	2	342.277
11	12	6	403.426
17	12	1	289.727
0	6	2	160.164
17	5	3	94.3281
15	13	0	20.1016
6	4	5	305.266
3	14	4	104.117
13	14	1	186.914
15	14	7	1591.47
13	17	0	172.25
0	6	0	136.254
14	9	7	509.094
14	9	2	308.668
17	5	0	97.5039
0	7	6	313.465
11	12	3	141.836
11	10	5	51.0391
14	9	3	101.438
15	9	7	31.9219
2	2	2	21.5
2	2	6	55.5898
1	0	6	115.074
17	10	3	16.9648
1	0	3	0.417969
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0.386719
15	13	0	5.08594
17	6	6	449.805
14	9	0	51.543
15	13	6	162.25
4	14	6	13.6289
14	12	1	123.984
16	12	6	423.586
5	1	1	135.211
14	9	4	717.02
17	6	0	53.9219
5	17	4	355.059
11	12	6	762.09
17	6	1	307.688
17	13	4	1055.08
17	6	4	734.883
6	4	7	599.945
6	16	0	34.3984
16	4	4	471.5
0	11	6	644.609
17	5	6	853.949
16	4	4	644.219
0	7	3	548.824
15	13	6	722.656
15	13	3	441.48
0	7	3	480.762
15	14	1	294.531
15	9	6	583.969
0	12	1	215.102
14	9	3	213.109
0	6	4	127.254
0	6	0	20.5039
1	14	6	368.297
17	5	5	243.039
16	12	2	179.309
17	6	6	883.938
14	9	2	234.508
6	4	0	61.0234
16	13	0	71.7109
14	9	7	390.813
0	7	4	455.207
0	6	3	345.688
0	11	3	207.945
15	14	5	236.164
13	8	3	30.625
0	6	4	102.809
1	0	1	16.8516
16	15	4	44.2813
16	14	6	77.5156
17	10	3	15.7969
1	0	2	0.164063
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	5	2.14844
1	0	2	1.11719
0	6	1	2.30469
2	3	1	68.3984
5	3	5	83.0547
14	15	7	253.852
15	13	7	129.367
11	12	7	18.2656
17	6	5	685.578
17	14	6	1619.26
14	9	4	538.535
17	10	0	78.3984
9	14	1	121.57
5	17	0	77.0508
8	3	3	251.227
15	9	5	1214.09
15	15	6	1520.88
17	6	3	477.281
17	6	2	385.699
13	8	4	753.496
0	7	7	1417.27
13	8	0	135.879
17	6	1	201.484
13	8	6	778.488
14	9	0	114.668
17	5	4	736.84
17	13	0	149.754
4	1	3	368.93
13	8	3	118.727
0	6	4	111.965
17	4	7	125.836
17	10	6	85.8359
17	6	2	156.605
2	13	0	23.8242
0	11	6	453.125
1	14	0	83.0781
12	9	6	19.457
0	7	4	384.98
17	5	3	210.238
17	5	6	372.691
17	6	3	194.195
9	14	4	96.9883
1	14	1	125.438
15	2	3	266.508
14	9	7	7.11719
17	10	7	12.9375
17	13	4	48.9102
16	14	6	69.4922
17	10	7	43.7031
1	0	0	0.488281
0	0	0	0
1	0	0	0.136719
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0.699219
16	9	6	62.0625
12	3	0	5.99219
14	2	2	221.332
14	9	0	15.3555
17	6	6	484.32
17	5	6	712.785
17	13	5	1174.84
15	14	0	213.711
14	9	0	120.855
9	6	6	494.711
17	6	4	314.242
8	6	0	33.1055
8	12	4	113.285
15	9	7	1482.95
15	13	7	712.102
14	9	1	310.289
17	13	0	213.191
11	4	0	160.402
14	9	7	568.906
14	9	2	322.477
16	14	3	825.922
2	2	6	1609.21
15	9	0	185.797
12	5	6	959.227
14	9	4	630.754
17	5	0	91.6914
0	6	6	251.855
0	6	3	86.8086
15	9	5	73.8359
12	8	1	1.5
1	14	6	389.695
0	6	7	556.469
17	6	3	301.313
0	7	4	355.02
17	5	3	165.199
9	6	5	6.52344
15	13	3	51.9453
9	2	7	591.023
0	11	6	166.102
15	14	3	83.8672
14	8	7	21.6094
14	6	0	9.62891
17	13	4	68.3945
17	13	6	66.7617
17	4	3	0.09375
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	4	0.808594
1	0	0	0.324219
14	6	3	71.6641
15	13	0	1.39844
13	1	2	153.051
0	7	3	435.078
17	5	2	343.555
0	6	5	973.539
14	9	2	312.313
17	6	6	1217.77
11	12	6	691.543
0	7	3	707.82
17	6	1	303.5
17	6	4	491.469
17	6	3	444.465
16	14	5	960.578
17	13	3	826.867
13	8	7	1325.02
14	9	3	319.844
17	5	1	211.164
15	10	4	451.309
17	5	4	494.246
12	3	0	60.6328
17	6	6	1119.8
2	2	6	923.91
14	9	6	718.832
14	15	1	203.008
11	0	0	52.0977
13	8	6	518.887
11	12	3	123.586
0	10	6	545.602
17	7	3	136.402
5	13	5	130.281
0	6	6	377.848
17	6	4	125.023
13	1	5	316.844
16	4	3	329.254
1	14	4	402.602
17	6	3	342.984
13	17	6	468.539
0	6	2	79.8789
17	13	4	79.4492
16	14	6	90.1172
15	9	3	53.168
2	2	4	0.605469
1	0	0	0.300781
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	9	6	102.688
16	12	6	133.289
13	13	5	248.477
17	5	3	513.961
0	7	1	222.555
13	6	5	766.188
14	6	5	983.102
16	15	3	768.137
0	6	6	1446.2
11	13	6	784.855
14	9	5	873.727
17	12	6	1521.04
13	17	6	1290.26
12	17	0	76.043
15	15	0	92.2031
17	6	6	514.883
0	6	6	992.48
15	14	0	133.773
0	6	4	538.285
16	12	6	645.039
17	6	4	587
9	2	7	81.7188
9	14	3	291.965
17	5	1	323.555
6	4	2	201.855
9	0	5	321.352
0	10	3	411.035
0	10	1	193.313
6	4	0	24.2109
13	17	0	86.3125
11	13	2	85.5313
13	8	3	224.012
1	14	4	386.492
0	7	4	261.457
0	12	1	113.352
14	8	0	19.4961
1	0	0	26.1133
17	13	6	68.8398
17	4	3	4.00781
1	0	1	0.164063
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	5	1.53906
0	0	1	1.39063
15	9	2	35.3203
12	3	0	16.8672
2	13	2	25.668
15	9	6	1094.83
16	14	1	341.609
13	17	5	955.5
17	6	3	574.133
17	6	6	965.266
6	4	0	55.0234
12	3	5	118.398
13	17	2	171.801
6	4	2	16.7344
5	1	0	32.1367
11	13	0	93.7227
16	13	0	128.586
0	7	3	338.465
17	6	1	143.359
17	6	1	167.141
14	9	6	665.098
0	7	1	381.57
6	17	5	128.594
6	4	5	545.43
17	5	3	604.109
9	6	5	628.547
9	2	7	31.9375
14	9	5	481.852
0	7	6	1049.43
0	6	3	687.887
15	14	0	134.523
13	8	3	274.559
0	12	5	369.352
17	13	6	340.848
17	13	6	266.855
15	9	3	2.1875
16	9	3	36.5625
1	0	4	1.93359
2	2	1	0.414063
1	0	0	0.113281
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	1.47656
15	9	6	88.1484
4	1	7	206.477
5	17	0	51.4883
17	12	3	640.27
0	7	6	1290.24
0	10	3	646.824
15	6	4	927.461
11	12	6	454.316
14	9	7	354.695
9	2	5	261.977
9	6	5	297.883
17	5	1	221.789
17	6	1	226.781
17	6	4	588.508
17	6	1	264.234
14	6	1	312.461
0	7	6	1064.57
0	6	6	1343.31
17	6	1	302
15	10	1	285.336
17	12	4	985.324
17	12	4	1027
17	13	3	843.566
0	7	4	909.957
16	11	0	157.938
17	6	3	449.824
14	9	7	306.844
15	9	3	138.348
17	13	6	236.191
0	6	4	59.5898
16	15	6	20.5703
1	0	2	1.53125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
